text,label
a characterisation of antilowner functions,12
multitwisted codes over finite fields and their dual codes,1
are complete intersections complete intersections?,1
jumps in the archimedean height,3
non uniform hyperbolicity and elliptic dynamics,8
automating the finite element method,15
hereditarily non uniformly perfect nonautonomous julia sets,8
monoid varieties with extreme properties,13
simple supermodules over lie superalgebras,10
further study of squeezing function corresponding to polydisk,11
the automorphism group of p-central p-groups,13
pad\'e approximation for a multivariate markov transform,15
silting reduction and calabi--yau reduction of triangulated categories,10
fair amenability for semigroups,13
schnorr randomness for noncomputable measures,9
a root-node based algebraic multigrid method,15
an adaptive multigrid method based on path cover,15
strongly minimal pd4-complexes,7
on the reproduction properties of nonstationary subdivision schemes,15
complex horospherical transform on real sphere,10
unification of q-exponential function and related q-numbers and polynomials,11
the weakest nontrivial idempotent equations,9
inequalities for lorentz polynomials,0
a homological study of green polynomials,10
outer commutator words are uniformly concise,13
semidecentralized generalized nash equilibrium seeking in monotone aggregative games,14
bounded rank-one transformations,8
imbalances in directed multigraphs,2
nonlinear loewy factorizable algebraic odes and hayman's conjecture,11
monodromy substitutions and rational blowdowns,7
on triple factorisations of finite groups,13
counting subgroups in a family of nilpotent semidirect products,13
"lie groupoids, pseudodifferential calculus and index theory",6
the annihilating-submodule graph of modules over commutative rings,1
linear-quadratic optimal control under nonmarkovian switching,14
"one repeat point gives a closed, unbounded ultrafilter on {\omega_1}",9
fractional parts of polynomials over the primes,18
on malnormal peripheral subgroups in fundamental groups of 3-manifolds,13
algorithms and complexity for some multivariate problems,15
periods of tropical calabi--yau hypersurfaces,3
m-ideals of homogeneous polynomials,12
jiang-type theorems for coincidences of maps into homogeneous spaces,16
completeness of the ring of polynomials,1
linearized fe approximations to a nonlinear gradient flow,15
miniversal deformations of matrices under *congruence and reducing transformations,10
endomorphisms and automorphisms of minimal symbolic systems with sublinear complexity,8
prime fuzzy ideals over noncommutative rings,5
on diffeomorphisms over nonorientable surfaces standardly embedded in the 4-sphere,7
a nonanalytic superposition result on gevrey-modulation spaces,19
characterization of minimal sequences associated with self-similar interval exchange maps,8
a short introduction to the telescope and chromatic splitting conjectures,16
on support varieties for lie superalgebras and finite supergroup schemes,10
lech's inequality for the buchsbaum-rim multiplicity and mixed multiplicity,1
frames of multiwindowed exponentials on subsets of ${\mathbb r}^d$,12
sharp weighted estimates for multifrequency calder\'on-zygmund operators,0
lines in hypergraphs,2
construction of the discrete morse complex in the noncompact case,16
nonsymplectic automorphisms of k3 surfaces with one-dimensional moduli space,3
dwork hypersurfaces of degree six and greene's hypergeometric function,18
condition (k) for boolean dynamical systems,6
"automorphisms of the $k$-algebra $k[x_1,...,x_m]$",5
quasi right-veering braids and nonloose links,7
twelve new primitive binary trinomials,18
c*-actions of r-discrete groupoids and inverse semigroups,6
on nontangential limits and shift invariant subspaces,12
on vc-density over indiscernible sequences,9
filters and ultrafilters in real analysis,9
"systems of dilated functions: completeness, minimality, basisness",0
i[omega_2] can be the nonstationary ideal on cof(omega_1),9
on the power pseudovariety $\mathbf{pcs}$,13
a $\tau$-tilting approach to dissections of polygons,10
correctors for some nonlinear monotone operators,19
a nakano carrier theorem for polynomials,12
strongly minimal sets and categoricity in continuous logic,9
strange duality between hypersurface and complete intersection singularities,3
generalized trigonometric functions over associative algebras,5
multivariate polynomial interpolation on lissajous-chebyshev nodes,15
plurisubharmonic geodesics and interpolating sets,11
topologically embedded pseudospherical cylinders,4
hypersurfaces and generalized deformations,3
on the local langlands correspondence for nontempered representations,10
asymptotic analysis of generalized hermite polynomials,0
temporal interpretation of intuitionistic quantifiers,9
dense semigroups of triangular matrices,8
relaxations for nonseparable cardinality/rank penalties,14
graded pi-exponents of simple lie superalgebras,5
three trichotomy theorems,8
on multipolybernoullicarlitz numbers,18
forward--partial inverse--forward splitting for solving monotone inclusions,14
optimal-order isogeometric collocation at galerkin superconvergent points,15
hyperplane restrictions of indecomposable $n$-dimensional persistence modules,16
$q$-deformed conformable fractional natural transform,0
covering monopole map and higher degree in non commutative geometry,4
a note on fourier-mukai transform,3
a counterexample to the equivariance structure on semiuniversal deformation,3
"dehn surgery, homology and hyperbolic volume",7
automatic continuity of biseparating maps,12
"monotone operators and ""bigger conjugate"" functions",12
introduction to nonsmooth analysis and optimization,14
radially symmetry of minimizers to the weighted dirichlet energy,11
computing hosoya polynomials of graphs from primary subgraphs,2
cyclic contractions of dimer algebras always exist,5
sharp interface limit of a diffuse interface model for tumor-growth,19
dilatations of numerical semigroups,1
hypergraphs and hypermatrices with symmetric spectrum,2
multiset dimensions of trees,2
convergence of multilevel stationary gaussian quasi-interpolation,15
a geometric decomposition of spaces into cells of different types,16
concentration for integrable directed polymer models,17
non standard finite difference scheme preserving dynamical properties,15
distributed subgradient methods and quantization effects,14
maximum principle and asymptotic properties of hermite--pad\'e polynomials,11
the riemann tensor for nonholonomic manifolds,10
unknotting submanifolds of the 3-sphere by twistings,7
the existence of embedded $g$-invariant minimal hypersurface,4
brauer graph algebras are closed under derived equivalence,10
calmness modulus of linear semiinfinite programs,14
the real graded brauer group,16
w-stability and clifford w-regularity of polynomial rings,1
distributed kalman filtering under model uncertainty,14
the warwick automatic groups software,13
on polybell numbers and polynomials,18
certifying zeros of polynomial systems using interval arithmetic,3
triangulation independent ptolemy varieties,7
variational equalities of entropy in nonuniformly hyperbolic systems,8
durfee rectangles and pseudowronskian equivalences for hermite polynomials,0
monomial transformations of the projective space,3
heegaard splittings with large subsurface distances,7
"subnearrings of $(\mathbb{z}[x],+,\circ)$",5
hereditarily hypercyclic subspaces,8
a semiadelic kuznetsov formula over number fields,18
a note on nonordinary primes,18
nuclearity of semigroup c*-algebras and the connection to amenability,6
nonexistence of semiorthogonal decompositions and sections of the canonical bundle,3
